picture,year,longitude,latitude,building,source
7282.jpg,1912,87.629° W,41.878° N, The Monadnock Building,Gemini
7283.jpg,1920,87.629° W,41.884° N,The Chicago School Building,Gemini
7284.jpg,1915,84.05° W,41.25° N, Old Savings Bank Building,Gemini
7285.jpg,1912,90.07° W,38.63° N,McKenzie Building,Gemini
7286.jpg,1912,-97.13° W,51.04° N,McKenzie Building,Gemini
7287.jpg,1899,87.6298° W,41.8781° N, Chicago Postal Office Building ,Gemini
7288.jpg,1912,106.64° W,52.02° N,Saskatchewan Dunning Place,Gemini
7289.jpg,1914,113.52° W,53.54° N,Historic building in downtown Saskatoon,Gemini
7290.jpg,1891,87.6298° W,41.8825° N,The Rookery Building ,Gemini
7291.jpg,1910,122.41° W,37.78° N,Hotel building in San Francisco,Gemini
7292.jpg,1905,97.55° W,46.49° N," Fisch Building, constructed 1905.",Gemini
7293.jpg,1908,113.49° W,51.04° N,Brick building with large windows.,Gemini
7294.jpg,1904,87.6298° W,41.8833° N, The Rookery Building,Gemini
7295.jpg,1913,87.93° W,43.04° N, Wrigley Building,Gemini
7296.jpg,1914,97.13° W,36.15° N,The W.T. Waggoner Building,Gemini
7297.jpg,1910,104.99° W,39.74° N,The Midland Building,Gemini
7298.jpg,1900,73.56° W,45.51° N,Commercial building on St-Catherine street,Gemini
7299.jpg,1910,73.56° W,45.52° N, Three-story brick building with arched windows,Gemini
7300.jpg,1900,90.05° W,33.50° N,Anheuser Busch Building,Gemini
7301.jpg,1900,73.57° W,45.51° N,Commercial building in Montreal.,Gemini
7302.jpg,1912,87.6294° W,41.8828° N,The Rookery Building,Gemini
7303.jpg,1914,79.38° W,43.65° N,Building with a dance studio on the first floor. ,Gemini
7304.jpg,1914,122.67° W,47.60° N,The Heathman Hotel,Gemini
7305.jpg,1900,79.38° W,43.65° N, Stone building with arched windows,Gemini
7306.jpg,2000,87.63° W,41.88° N,Modern school building,Gemini
7307.jpg,1900,71.05° W,43.65° N,The building with arched windows,Gemini
7308.jpg,1913,87.6298° W,41.8781° N,"The Wrigley Building, Chicago",Gemini
7309.jpg,1914,73.56° W,45.50° N,The building which has Louis Vuitton store,Gemini
7310.jpg,1912,122.67° W,45.52° N,Pioneer Courthouse Square,Gemini
7311.jpg,1899,87.6298° W,41.8833° N, The Rookery Building,Gemini
7312.jpg,1914,73.55° W,45.50° N," Building with ""Maison du Festival Rio Tinto Alcan"" sign",Gemini
7313.jpg,1908,122.3333° W,47.6062° N,White Building ,Gemini
7314.jpg,1912,122.66° W,45.51° N,Meier & Frank Building,Gemini
7315.jpg,1900,87.62° W,41.88° N, Downtown Chicago Building ,Gemini
7316.jpg,1904,87.629° W,41.884° N,The Rookery Building,Gemini
7317.jpg,1900,87.6298° W,41.8826° N, The Old Colony Building  ,Gemini
7318.jpg,1925,118.24° W,34.05° N, A brick building with arched windows and an outside fire escape.,Gemini
7319.jpg,1914,81.60° W,39.10° N,The First National Bank Building ,Gemini
7320.jpg,1920,122.66° W,45.52° N, Apartment building ,Gemini
7321.jpg,1896,81.6790° W,41.4970° N,The Arcade Building ,Gemini
7322.jpg,1910,122.67° W,47.60° N, A building in Portland,Gemini
7323.jpg,1910,87.62° W,41.87° N, Jeweles Building complex ,Gemini
7324.jpg,1908,74.0060° W,40.7128° N,The former New York Times Building,Gemini
7325.jpg,1916,81.67° W,41.51° N,East High School  ,Gemini
7326.jpg,1914,80.07° W,40.44° N, East High School,Gemini
7327.jpg,1900,87.6298° W,41.8818° N, Chicago architecture buildings,Gemini
7328.jpg,1906,87.6298° W,41.8835° N, Carson Pirie Scott & Co. Building. ,Gemini
7329.jpg,1913,87.6298° W,41.8821° N,The Rookery Building,Gemini
7330.jpg,1950,87.62° W,41.90° N, Tall building with many windows.,Gemini
7331.jpg,1912,87.629° W,41.883° N,Carson Pirie Scott & Co. Building ,Gemini
7332.jpg,1914,122.33° W,47.60° N,The Benson Hotel,Gemini
7333.jpg,1906,87.6298° W,41.8781° N,Carson Pirie Scott and Company Building,Gemini
7334.jpg,1912,80.18° W,40.44° N, Building with arched windows,Gemini
7335.jpg,1914,87.6298° W,41.8781° N,The Venetian Hotel ,Gemini
7336.jpg,1900,87.629° W,41.882° N,Chicago building with many windows,Gemini
7337.jpg,1929,122.67° W,47.60° N, A 10-story office building.,Gemini
7338.jpg,1920,90.05° W,35.14° N, Brick and white commercial building. ,Gemini
7339.jpg,1914,90.19° W,38.63° N,The Wainwright Building,Gemini
7340.jpg,1885,87.6298° W,41.8781° N, Auditorium Building Chicago,Gemini
7341.jpg,1887,73.98° W,40.71° N,The John Griffiths Company Building,Gemini
7342.jpg,1892,87.6298° W,41.8818° N,Chicago Savings Bank Building,Gemini
7343.jpg,1908,87.629° W,41.882° N,The Old Colony Building,Gemini
7344.jpg,1913,122.3324° W,47.6061° N,White-Henry-Stuart Building,Gemini
7345.jpg,1900,87.62° W,41.88° N,Red brick building with large windows,Gemini
7346.jpg,1928,87.6295° W,41.8781° N, The Venetian,Gemini
7347.jpg,1889,87.6298° W,41.8828° N, The Rookery Building,Gemini
7348.jpg,1928,80.09° W,40.44° N,The William Penn Hotel,Gemini
7349.jpg,1909,87.6298° W,41.8818° N, Carson Pirie Scott and Company Building,Gemini
7350.jpg,1899,74.0059° W,40.7128° N,Flatiron Building,Gemini
7351.jpg,1910,87.62° W,41.88° N,Brick building with arched entrance,Gemini
7352.jpg,1889,92.98° W,36.13° N,The old bank building in downtown  ,Gemini
7353.jpg,1914,87.6298° W,41.8824° N,Carson Pirie Scott & Co. Building,Gemini
7354.jpg,1910,87.62° W,41.87° N,Public school building ,Gemini
7355.jpg,1928,87.62° W,41.88° N,The Venetian Building in Chicago.,Gemini
7356.jpg,1912,79.38° W,43.65° N,The McLeod Building,Gemini
7357.jpg,1913,87.63° W,43.04° N, The Rookery Building,Gemini
7358.jpg,1976,84.31° W,33.75° N,101 Marietta Street Tower,Gemini
7359.jpg,1930,87.629° W,41.878° N,Chicago Vocational School ,Gemini
7360.jpg,1960,87.62° W,41.97° N,Whitney M. Young Magnet High School ,Gemini
7361.jpg,1904,87.6295° W,41.8823° N, The  Marquette Building ,Gemini
7362.jpg,1900,87.6293° W,41.8834° N, Chicago Commercial Building ,Gemini
7363.jpg,1916,98.84° W,42.02° N,Cottberc Auto Company building,Gemini
7364.jpg,1912,87.629° W,41.882° N, The Rookery Building. ,Gemini
7365.jpg,1894,73.98° W,40.71° N, The  New York Life Insurance Building  ,Gemini
7366.jpg,1928,73.9853° W,40.7580° N,Chrysler Building,Gemini
7367.jpg,1900,87.6290° W,41.8781° N,A brick building with many windows. ,Gemini
7368.jpg,1926,90.07° W,30.00° N,The Roosevelt Hotel Building,Gemini
7369.jpg,1889,87.6298° W,41.8834° N,The Rookery Building  ,Gemini
7370.jpg,1910,87.629° W,41.876° N, Chicago Public School Building ,Gemini
7371.jpg,1920,87.62° W,41.87° N,A large building with columns and a fence in front,Gemini
7372.jpg,1908,87.6298° W,41.8823° N, The  Marquette Building ,Gemini
7373.jpg,1928,73.9857° W,40.7580° N,Chrysler Building,Gemini
7374.jpg,1904,87.6298° W,41.8828° N,The  Carson Pirie Scott and Company Building.,Gemini
7375.jpg,1900,80.00000 ° W,40.00000 ° N,A building with many windows,Gemini
7376.jpg,1910,90.16° W,38.63° N,Old Brick School Building,Gemini
7377.jpg,1913,93.25° W,44.97° N, W.L.  Harris  Building ,Gemini
7378.jpg,1906,87.6298° W,41.8818° N, Chicago Stock Exchange Building,Gemini
7379.jpg,1899,87.6298° W,41.8781° N,Chicago Post Office Building,Gemini
7380.jpg,1920,88.00° W,42.00° N,Brick building with playground,Gemini
7381.jpg,1920,87.62° W,41.88° N,Brick school building with large windows,Gemini
7382.jpg,1900,89.65° W,36.62° N,Brick commercial building,Gemini
7383.jpg,1906,87.6298° W,41.8824° N,Marshall Field & Company Building ,Gemini
7384.jpg,1927,87.6294° W,41.8837° N, Chicago office building,Gemini
7385.jpg,1931,93.265° W,44.974° N,Old Federal Courthouse and Post Office  ,Gemini
7386.jpg,1900,87.63° W,41.89° N, Red Brick School Building,Gemini
7387.jpg,1889,87.6293° W,41.8833° N,The Rookery Building,Gemini
7388.jpg,1904,87.62° W,41.88° N, The  Auditorium  Building  in  Chicago,Gemini
7389.jpg,1920,87.62° W,41.88° N,Brick building with arched entrances,Gemini
7390.jpg,1899,87.6298° W,41.8831° N, The  Chicago Stock Exchange Building ,Gemini
7391.jpg,1910,87.6294° W,41.8821° N,The Rookery Building,Gemini
7392.jpg,1928,87.6291° W,41.8845° N, Carson Pirie Scott & Co. Building ,Gemini
7393.jpg,1892,87.6294° W,41.8835° N, The  Chicago  Building  in  Chicago,Gemini
7394.jpg,1889,91.92° W,33.67° N,King Opera House,Gemini
7395.jpg,1912,87.629° W,41.883° N, Chicago Jewelers Building. ,Gemini
7396.jpg,1900,-73.98° W,40.70° N,A multi-storey building with corner balconies,Gemini
7397.jpg,1913,113.52° W,51.05° N,The Western Building,Gemini
7398.jpg,1931,93.2650° W,44.9795° N,Old Federal Building and Courthouse,Gemini
7399.jpg,1938,87.6294° W,41.8781° N,Chicago Vocational School building ,Gemini
7400.jpg,1911,87.63° W,41.88° N,James G. Blaine School,Gemini
7401.jpg,1910,97.54° W,39.09° N, Downtown building in Kansas City,Gemini
7402.jpg,1907,87.6294° W,41.8831° N, Chicago Building ,Gemini
7403.jpg,1895,87.629° W,41.883° N, The Rookery Building,Gemini
7404.jpg,1920,87.62° W,41.87° N,Brick school building with playground,Gemini
7405.jpg,1900,87.62° W,41.88° N,Brick apartment building,Gemini
7406.jpg,1990,80.24° E,26.07° N,"The World Trade Centre, Mumbai.",Gemini
7407.jpg,1889,87.6298° W,41.8781° N, The Rookery Building  ,Gemini
7408.jpg,1915,80.19° W,33.75° N,Broadway Building ,Gemini
7409.jpg,1905,87.6298° W,41.8819° N,Carson Pirie Scott and Company Building,Gemini
7410.jpg,1914,93.26° W,44.97° N, The Foshay Tower,Gemini
7411.jpg,1914,84.509° W,39.101° N, The  Procter & Gamble Building,Gemini
7412.jpg,1915,96.81° W,42.80° N,Gottenberg Auto Company Building,Gemini
7413.jpg,1890,90.07° W,38.63° N,The Alexanadr  Building,Gemini
7414.jpg,1906,87.6298° W,41.8830° N,The Marshall Field and Company Building,Gemini
7415.jpg,1914,-92.03° W,30.44° N, The  First National Bank Building ,Gemini
7416.jpg,1908,87.6298° W,41.8781° N,The  Monadnock  Building ,Gemini
7417.jpg,1915,97.74° W,32.77° N, The Majestic Building,Gemini
7418.jpg,1915,88.10° W,32.35° N, The Merchants National Bank Building ,Gemini
7419.jpg,1901,73.97° W,40.74° N,"Hudson's Department Store, Detroit",Gemini
7420.jpg,1915,87.6298° W,41.8819° N,The Wrigley Building,Gemini
7421.jpg,1907,87.629° W,41.884° N,The  Rookery Building ,Gemini
7422.jpg,1905,87.629° W,41.882° N,Santa Fe Building,Gemini
7423.jpg,1914,87.6298° W,41.8828° N, Carson Pirie Scott & Co. Building,Gemini
7424.jpg,1904,87.6298° W,41.8781° N,The Rookery Building,Gemini
7425.jpg,1898,87.62° W,41.88° N, Chicago Stock Exchange Building,Gemini
7426.jpg,1938,87.62° W,41.88° N,Chicago Vocational School,Gemini
7427.jpg,1893,87.6298° W,41.8781° N,Auditorium Theatre and Hotel,Gemini
7428.jpg,1899,87.629° W,41.883° N, Chicago's  early  skyscrapers,Gemini
7429.jpg,1915,80.09° W,40.44° N, The William Penn Hotel Building,Gemini
7430.jpg,1923,87.62° W,41.88° N, Trumball School building,Gemini
7431.jpg,1907,87.6294° W,41.8819° N,Chicago Stock Exchange Building,Gemini
7432.jpg,1913,-87.62° W,41.87° N, Brick School Building with Fence ,Gemini
7433.jpg,1899,87.6298° W,41.8818° N, The Rookery Building ,Gemini
7434.jpg,1892,87.6294° W,41.8833° N, The Rookery Building,Gemini
7435.jpg,1903,84.51° W,39.10° N," Arcade Building, Cincinnati, Ohio",Gemini
7436.jpg,1889,90.07° W,43.05° N, The Rookery Building,Gemini
7437.jpg,1912,87.6294° W,41.8827° N,Robert Morris Center,Gemini
7438.jpg,1904,87.6294° W,41.8831° N,"Sears, Roebuck and Co. Building ",Gemini
7439.jpg,1928,87.629° W,41.882° N,Robert Morris Center,Gemini
7440.jpg,1912,80.07° W,41.25° N, The Erie County Savings Bank Building,Gemini
7441.jpg,1899,87.6298° W,41.8839° N, Carson Pirie Scott and Company Building,Gemini
7442.jpg,1914,84.51° W,39.10° N,The Dixie Terminal Building,Gemini
7443.jpg,1900,87.629° W,41.878° N,Chicago Beach Hotel,Gemini
7444.jpg,1950,90.00° W,40.00° N,Brick school building with snow on ground.,Gemini
7445.jpg,1910,122.66° W,45.52° N,Brick building with windows,Gemini
7446.jpg,1929,87.62° W,41.88° N,Wrigley Building,Gemini
7447.jpg,1927,88.04° W,43.07° N,The Elks Building,Gemini
7448.jpg,1929,84.81° W,40.25° N, The former Union Trust Building ,Gemini
7449.jpg,1928,89.63° W,36.16° N,Orpheum Theatre,Gemini
7450.jpg,1929,84.07° W,40.58° N,Lima Trust Building,Gemini
7451.jpg,1929,84.81° W,40.19° N, The former Union Trust Building,Gemini
7452.jpg,1928,83.04° W,41.25° N,City National Bank Building,Gemini
7453.jpg,1929,84.05° W,39.1° N,Carew Tower ,Gemini
7454.jpg,1892,87.6298° W,41.8835° N,The Marquette Building,Gemini
7455.jpg,1915,84.51° W,39.1° N, The former Citizens Trust Company Building,Gemini
7456.jpg,1886,87.6298° W,41.8833° N, The Rookery Building ,Gemini
7457.jpg,1910,117.15° W,46.23° N,Brick building with windows,Gemini
7458.jpg,1928,87.6298° W,41.8818° N, Chicago Athletic Association Building ,Gemini
7459.jpg,1914,87.629° W,41.880° N,Kales Building,Gemini
7460.jpg,1909,87.6298° W,41.8835° N, Chicago Stock Exchange Building ,Gemini
7461.jpg,1928,80.06° W,43.04° N, White Building in Detroit.,Gemini
7462.jpg,1927,73.98° W,40.75° N,The  Park Row Building,Gemini
7463.jpg,1910,84.84° W,39.76° N,Brick building with awning,Gemini
7464.jpg,1899,87.6293° W,41.8822° N,The Chicago Stock Exchange Building ,Gemini
7465.jpg,1920,89.64° W,35.23° N,Commercial building with awning,Gemini
7466.jpg,1910,89.39° W,43.04° N, Brick building in downtown Milwaukee,Gemini
7467.jpg,1900,84.00° W,40.50° N,Three-story brick building with a storefront,Gemini
7468.jpg,1918,-122.92° W,47.02° N,Two-story brick commercial building,Gemini
7469.jpg,1915,92.30° W,42.10° N,Murray Theatre Building,Gemini
7470.jpg,1928,97.14° W,39.09° N,1000 Walnut Building,Gemini
7471.jpg,1905,80.08° W,33.75° N,The building with large windows,Gemini
7472.jpg,1906,87.6298° W,41.8824° N,Marshall Field and Company Building ,Gemini
7473.jpg,1884,87.629° W,41.883° N," Wells Building, Chicago",Gemini
7474.jpg,1899,87.6298° W,41.8828° N, Chicago Stock Exchange Building,Gemini
7475.jpg,1910,90.07° W,35.21° N, Bittemer Building,Gemini
7476.jpg,1917,96.78° W,41.27° N,Northwestern Mutual Life Building,Gemini
7477.jpg,1928,84.50° W,39.75° N,The Seelbach Hotel ,Gemini
7478.jpg,1912,89.63° W,36.13° N,The building of  The First National Bank of  Memphis,Gemini
7479.jpg,1926,97.07° W,36.09° N,Brick building with large windows,Gemini
7480.jpg,1927,87.629° W,41.878° N,The Blackstone Hotel ,Gemini
7481.jpg,1916,85.24° W,40.12° N, Brick Building on a Corner.,Gemini
7482.jpg,1927,93.63° W,41.59° N,The Hotel  Kearney ,Gemini
7483.jpg,1914,87.6298° W,41.8823° N,Wacker Drive Building,Gemini
7484.jpg,1900,81.68° W,41.51° N, Old factory building.,Gemini
7485.jpg,1920,87.63° W,41.88° N,Red brick building with windows,Gemini
7486.jpg,1912,122.67° W,45.52° N, Old  Portland  Building,Gemini
7487.jpg,1914,118.243° W,34.052° N, Los Angeles  Building  ,Gemini
7488.jpg,1894,87.6298° W,41.8819° N,The Reliance Building ,Gemini
7489.jpg,1914,93.26° W,44.97° N,Old Chamber of Commerce Building,Gemini
7490.jpg,1914,98.47° W,46.88° N,Brick building with many windows,Gemini
7491.jpg,1914,118.243° W,34.052° N, The  Mills Building ,Gemini
7492.jpg,1914,96.76° W,43.05° N,Thorpe Building,Gemini
7493.jpg,1914,99.78° W,43.04° N,The Orpheum Theater Building ,Gemini
7494.jpg,1916,93.26° W,44.97° N, Art Deco style building,Gemini
7495.jpg,1950,73.90° W,41.20° N,The Glass House ,Gemini
7496.jpg,1964,71.055° W,42.358° N,The three towers of Prudential Center,Gemini
7497.jpg,1962,81.69° W,41.50° N,Lathrop & Gage Building,Gemini
7498.jpg,1969,87.6298° W,41.8781° N,The Chicago Picasso  ,Gemini
7499.jpg,1930,34.77° E,32.08° N,Bauhaus building in Tel Aviv,Gemini
7500.jpg,1930,34.7828° E,32.0834° N,Bauhaus building in Tel Aviv,Gemini
7501.jpg,1960,34.78° E,32.08° N,Modern apartment building,Gemini
7502.jpg,1960,91.96° W,32.31° N,Northwestern State University School of Law Building,Gemini
7503.jpg,1950,19.94° E,50.07° N,Apartment Building in Warsaw,Gemini
7504.jpg,1930,34.78° E,32.07° N,Bauhaus apartment building,Gemini
7505.jpg,1927,2.30° E,48.88° N,Villa Savoye ,Gemini
7506.jpg,1960,87.6298° W,41.8818° N,Modernist style office building,Gemini
7507.jpg,1927,2.36° E,48.85° N,"Villa Savoye, a white modern architecture.",Gemini
7508.jpg,1980,80.10° W,40.44° N,One PPG Place,Gemini
7509.jpg,1964,75.16° W,39.95° N, PSFS Building in Philadelphia,Gemini
7510.jpg,1998,12.5683° E,55.6761° N,The Danish Architecture Center  ,Gemini
7511.jpg,1930,35.20° E,32.07° N,Bauhaus Style Building in Tel Aviv,Gemini
7512.jpg,2010,80.14° W,25.76° N,Modern house with spiral staircase. ,Gemini
7513.jpg,1972,89.48° W,41.98° N,One Illinois Center,Gemini
7514.jpg,1928,13.40° E,52.52° N,The German Werkbund Building in Stuttgart,Gemini
7515.jpg,1930,89.43° W,38.65° N,"White, two-story, modern house. ",Gemini
7516.jpg,1929,75.163° W,39.952° N, Philadelphia Saving Fund Society Building,Gemini
7517.jpg,1958,87.62° W,41.97° N, Farnsworth House ,Gemini
7518.jpg,1927,2°21.687° E,48.848° N,"Villa Savoye, Poissy",Gemini
7519.jpg,1967,79.38° W,43.65° N, University of Toronto building,Gemini
7520.jpg,1960,73.98° W,40.75° N,Modern skyscraper building,Gemini
7521.jpg,1976,84.04° W,39.10° N,One PNC Plaza,Gemini
7522.jpg,1958,74.0058° W,40.7519° N,Lever House,Gemini
7523.jpg,1959,111.94° W,33.53° N, Modernist Desert House ,Gemini
7524.jpg,1935,34.77° E,32.07° N,Bauhaus style apartment building,Gemini
7525.jpg,2022,38.43° E,33.53° N, Modern Commercial Building ,Gemini
7526.jpg,1967,84.50° W,39.10° N, The Carew Tower,Gemini
7527.jpg,1930,90.00° W,38.00° N, A Modernist house in the United States,Gemini
7528.jpg,1965,87.6298° W,41.8818° N,Illinois Center Building,Gemini
7529.jpg,1952,73.9634° W,40.7484° N,United Nations Headquarters  ,Gemini
7530.jpg,1960,84.05° W,39.76° N,Modern office building,Gemini
7531.jpg,1964,87.6298° W,41.8781° N,860-880 Lake Shore Drive Towers,Gemini
7532.jpg,1969,90.06° W,29.95° N,One Shell Square  ,Gemini
7533.jpg,1924,2°21′17.5″E,48°51′33.7″N,"Villa Savoye, a modernist house",Gemini
7534.jpg,1960,118.25° W,34.05° N,Modern house with pool,Gemini
7535.jpg,1925,2.34° E,48.86° N,Villa Savoye by Le Corbusier,Gemini
7536.jpg,1910,87.629° W,41.973° N,Unity Temple,Gemini
7537.jpg,1930,34.77° E,32.06° N,Bauhaus style building in Tel Aviv,Gemini
7538.jpg,1939,74.00° W,40.75° N, The Farnsworth House,Gemini
7539.jpg,1923,12.50° E,50.10° N,The Muller House.,Gemini
7540.jpg,1956,87.6281° W,41.7896° N," Crown Hall, IIT",Gemini
7541.jpg,1958,73.96° W,40.75° N,The Seagram Building,Gemini
7542.jpg,1953,8.52° E,45.46° N,Barcelona Pavilion,Gemini
7543.jpg,2000,118.25° W,34.03° N,Modern architecture in California,Gemini
7544.jpg,1965,90.07° W,29.95° N,One Shell Square,Gemini
7545.jpg,1935,118.08° W,34.03° N,Modernist House in California,Gemini
7546.jpg,1926,12.59° E,51.82° N,Bauhaus Building Dessau ,Gemini
7547.jpg,1968,71.059° W,42.358° N,Boston City Hall,Gemini
7548.jpg,1969,122.3321° W,47.6062° N, University of Washington Architecture Building ,Gemini
7549.jpg,1960,0.12° W,51.52° N, The Brunswick Centre,Gemini
7550.jpg,1972,0.08° E,51.52° N,Robin Hood Gardens  ,Gemini
7551.jpg,1967,46.645° W,-23.554° S,Concrete house with patterned wall,Gemini
7552.jpg,1962,79.3792° W,42.4435° N,Cornell University Library Building,Gemini
